tid,coordinates,time_start,duration,weekday,activity,transportation,distance,label
29012,43.7309911 10.39885087,2014-06-26 12:20:55,214,Thursday ,Al lavoro,Automobile,1018.0353014626828,190
29014,43.72567889 10.40251181,2014-06-26 16:21:11,610,Thursday ,Prendere o lasciare qualcuno,Automobile,1913.9511110453743,190
29016,43.72021436 10.41721379,2014-06-26 16:36:12,770,Thursday ,"Svago (sport, escursioni, musei,...)",Automobile,6477.623893803883,190
29018,43.68554755 10.42831933,2014-06-26 19:20:11,935,Thursday ,Verso casa,Automobile,7852.565658761795,190
30210,43.73168834 10.40285815,2014-06-27 07:36:02,431,Friday   ,Al lavoro,Automobile,1434.1729931501009,190
30212,43.72836443 10.38991172,2014-06-27 11:12:22,432,Friday   ,Verso casa,Automobile,1365.299137609959,190
30214,43.73377808 10.40091914,2014-06-27 12:13:54,238,Friday   ,Al lavoro,Automobile,1309.3086818186243,190
30216,43.72939265 10.39149425,2014-06-27 16:13:52,370,Friday   ,Verso casa,Automobile,1467.0941711512835,190
30218,43.73091403 10.40010745,2014-06-27 17:59:18,1106,Friday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,2886.7243647111086,190
30220,43.73094699 10.40007669,2014-06-28 21:12:08,1318,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,4034.285440401475,190
30222,43.71989529 10.40224454,2014-06-28 21:55:00,314,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,322.24245170255574,190
30224,43.71765468 10.39829346,2014-06-28 22:05:43,260,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,1115.3774623589268,190
30226,43.7223287 10.40708243,2014-06-28 22:39:05,245,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,341.30742353538506,190
30228,43.72029723 10.40217569,2014-06-28 23:24:53,818,Saturday ,Verso casa,Automobile,3260.2685423368152,190
30542,43.72756636 10.39303706,2014-06-30 07:14:22,133,Monday   ,Al lavoro,Automobile,406.5660155466513,190
30544,43.72890116 10.38960065,2014-06-30 11:08:50,253,Monday   ,Verso casa,Automobile,1331.08150518817,190
30546,43.73313871 10.4023641,2014-06-30 12:03:10,256,Monday   ,Al lavoro,Automobile,1391.649762755921,190
30548,43.72110268 10.41770168,2014-06-30 16:33:15,783,Monday   ,"Svago (sport, escursioni, musei,...)",Automobile,6073.883864821695,190
30550,43.68523934 10.42804064,2014-06-30 19:38:59,921,Monday   ,Verso casa,Automobile,8335.455566864359,190
31204,43.73278043 10.40266249,2014-07-02 10:40:14,1963,Wednesday,"Shopping (abbigliamento, calzature, mobili...)",Automobile,17910.435879359295,190
31206,43.67488068 10.47398975,2014-07-02 12:04:41,897,Wednesday,Al lavoro,Automobile,12951.98025339415,190
31208,43.72924906 10.38931619,2014-07-02 16:20:42,89,Wednesday,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Automobile,392.3188734044616,190
31210,43.72743442 10.39327788,2014-07-02 16:30:56,371,Wednesday,"Shopping (abbigliamento, calzature, mobili...)",Automobile,2506.264417500747,190
31212,43.72729567 10.42052253,2014-07-02 16:55:59,365,Wednesday,Verso casa,Automobile,2716.8085530881817,190
31214,43.73272745 10.402703,2014-07-02 19:59:59,1193,Wednesday,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,2450.166543245474,190
31522,43.71494813 10.40146421,2014-07-02 20:24:04,1201,Wednesday,Verso casa,Automobile,2223.952268918263,190
31524,43.73116549 10.39744029,2014-07-03 07:14:45,609,Thursday ,Al lavoro,Automobile,2814.8503935808594,190
31526,43.72894617 10.38975295,2014-07-03 11:06:08,161,Thursday ,Verso casa,Automobile,1238.7699179397948,190
31528,43.73321055 10.40231088,2014-07-03 12:08:43,187,Thursday ,Al lavoro,Automobile,1370.2645136492154,190
31530,43.72883833 10.38951928,2014-07-03 16:13:41,636,Thursday ,Prendere o lasciare qualcuno,Automobile,3184.9653024921763,190
31532,43.71954198 10.4173579,2014-07-03 16:34:39,696,Thursday ,"Svago (sport, escursioni, musei,...)",Automobile,5902.384617727778,190
31534,43.6858701 10.42848409,2014-07-03 19:01:40,1214,Thursday ,"Servizi (dottore, banca, parrucchiere,...)",Automobile,9375.648288575656,190
31536,43.72485204 10.39133476,2014-07-03 19:26:31,222,Thursday ,Verso casa,Automobile,1031.9850628517156,190
31538,43.73108142 10.40024935,2014-07-03 19:35:20,33,Thursday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,258.4541608752708,190
32216,43.7286246 10.39426022,2014-07-04 07:28:26,155,Friday   ,Al lavoro,Automobile,554.9068410417909,190
32218,43.72846971 10.38984154,2014-07-04 11:08:21,306,Friday   ,Verso casa,Automobile,1392.0230971367798,190
32220,43.73349783 10.40159147,2014-07-04 12:10:36,352,Friday   ,Al lavoro,Automobile,1374.6615750129984,190
32222,43.72847027 10.39051276,2014-07-04 16:57:23,1442,Friday   ,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,8333.887198468525,190
32224,43.71827356 10.40351485,2014-07-04 23:20:05,783,Friday   ,Verso casa,Automobile,2829.901766405816,190
32370,43.72891944 10.38952805,2014-07-07 11:07:54,186,Monday   ,Verso casa,Automobile,1279.875054061503,190
32372,43.73376387 10.40084963,2014-07-07 12:03:38,338,Monday   ,Al lavoro,Automobile,1534.1274723199613,190
32374,43.73149592 10.39913227,2014-07-07 16:25:31,143,Monday   ,Verso casa,Automobile,382.94351751960056,190
32376,43.7337181 10.40087894,2014-07-07 16:35:05,484,Monday   ,"Shopping (abbigliamento, calzature, mobili...)",Automobile,2961.515244086524,190
32654,43.71067786 10.39175622,2014-07-07 18:29:36,128,Monday   ,"A mangiare fuori (ristorante, fast food, pizzeria)",Automobile,1070.8241725995424,190
32656,43.72890757 10.3898626,2014-07-08 11:07:16,237,Tuesday  ,Verso casa,Automobile,1423.149379472648,190
32658,43.73238031 10.40044188,2014-07-08 12:15:54,286,Tuesday  ,Al lavoro,Automobile,1738.3474531765276,190
32660,43.72842637 10.39019936,2014-07-08 16:06:52,187,Tuesday  ,Verso casa,Automobile,1007.5946012877604,190
32662,43.73089277 10.40030039,2014-07-08 16:25:33,1270,Tuesday  ,"Svago (sport, escursioni, musei,...)",Automobile,8547.3172328333,190
32904,43.6859311 10.42856199,2014-07-08 19:32:17,705,Tuesday  ,Verso casa,Automobile,7723.480543015102,190
33086,43.72837108 10.3897585,2014-07-10 11:13:09,201,Thursday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,1330.633874939706,190
33088,43.73335059 10.40198774,2014-07-10 12:15:50,75,Thursday ,Verso casa,Automobile,535.3419037829867,190
33090,43.73205029 10.39911296,2014-07-10 12:33:49,112,Thursday ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Automobile,652.9307132761987,190
33092,43.72691996 10.39291506,2014-07-10 12:40:34,66,Thursday ,Al lavoro,Automobile,343.6478988205438,190
33094,43.72877292 10.38949652,2014-07-10 16:17:12,206,Thursday ,Verso casa,Automobile,1232.4353073438367,190
33462,43.73263719 10.40263493,2014-07-11 07:32:52,256,Friday   ,Al lavoro,Automobile,1480.1985956003502,190
33464,43.72743456 10.39005377,2014-07-11 11:07:42,158,Friday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,1272.835260481438,190
33466,43.73277748 10.40287907,2014-07-11 11:47:32,366,Friday   ,Verso casa,Automobile,1899.4890985605823,190
33468,43.73118828 10.39744145,2014-07-11 12:06:15,344,Friday   ,Al lavoro,Automobile,924.5966622434456,190
34016,43.73125206 10.39759835,2014-07-15 07:30:54,514,Tuesday  ,Al lavoro,Automobile,1974.892624247792,190
34018,43.7286838 10.38984599,2014-07-15 11:13:39,451,Tuesday  ,Verso casa,Automobile,1369.322130518841,190
34020,43.73375928 10.4006105,2014-07-15 12:10:32,232,Tuesday  ,Al lavoro,Automobile,1321.9500385486954,190
34022,43.73257498 10.40270887,2014-07-15 16:14:51,1219,Tuesday  ,"Shopping (abbigliamento, calzature, mobili...)",Automobile,6236.620140609177,190
34024,43.69380966 10.3826518,2014-07-15 17:22:56,1426,Tuesday  ,"A mangiare fuori (ristorante, fast food, pizzeria)",Automobile,7136.865278140853,190
34026,43.71735721 10.40746431,2014-07-15 17:55:56,359,Tuesday  ,Verso casa,Automobile,2372.905194064196,190
34428,43.73130732 10.39778936,2014-07-16 07:21:41,526,Wednesday,Al lavoro,Automobile,2138.0146262972894,190
34430,43.72824206 10.38980111,2014-07-16 11:08:52,208,Wednesday,Verso casa,Automobile,1339.7300797714,190
34432,43.7313309 10.40287768,2014-07-16 12:04:57,401,Wednesday,Al lavoro,Automobile,1730.744860239823,190
34434,43.72865605 10.39027242,2014-07-16 16:05:53,1223,Wednesday,"Svago (sport, escursioni, musei,...)",Automobile,9989.545796106797,190
35276,43.728336 10.39003915,2014-07-17 11:11:45,254,Thursday ,Verso casa,Automobile,1387.9081547857622,190
35278,43.73373682 10.40099503,2014-07-17 11:58:10,329,Thursday ,"Shopping (abbigliamento, calzature, mobili...)",Automobile,2098.509562973129,190
35280,43.71900858 10.3899095,2014-07-17 12:09:32,221,Thursday ,Al lavoro,Automobile,1172.2724768146857,190
36148,43.72757524 10.39286272,2014-07-22 07:30:51,222,Tuesday  ,Al lavoro,Automobile,510.8813878342664,190
36150,43.72838955 10.38989102,2014-07-22 11:02:40,422,Tuesday  ,Verso casa,Automobile,1325.3920570326432,190
36202,43.72429736 10.40832326,2014-07-22 19:26:16,449,Tuesday  ,Verso casa,Automobile,1773.0862585391146,190
36204,43.72849832 10.3896231,2014-07-23 09:05:39,990,Wednesday,"Shopping (abbigliamento, calzature, mobili...)",Automobile,4557.463559233344,190
36206,43.71046813 10.39251227,2014-07-23 10:25:55,280,Wednesday,"A mangiare fuori (ristorante, fast food, pizzeria)",Automobile,1117.7771402120743,190
36208,43.71186272 10.40557368,2014-07-23 10:35:03,161,Wednesday,"A mangiare fuori (ristorante, fast food, pizzeria)",Piedi,216.0845599840669,190
37080,43.72971837 10.3956276,2014-07-25 07:04:14,99,Friday   ,Al lavoro,Automobile,691.6743462625781,190
37082,43.72847807 10.38980728,2014-07-25 11:08:26,237,Friday   ,Verso casa,Automobile,973.1151559481002,190
37084,43.73071636 10.39701242,2014-07-25 11:49:49,237,Friday   ,Al lavoro,Automobile,833.8777495206787,190
37216,43.72792023 10.39362499,2014-07-28 06:56:54,127,Monday   ,Al lavoro,Automobile,397.3433953058043,190
37218,43.72856865 10.38969416,2014-07-28 11:05:50,228,Monday   ,Verso casa,Automobile,1016.3539595763152,190
37220,43.73066481 10.39673445,2014-07-28 12:03:41,160,Monday   ,Al lavoro,Automobile,854.8287955730771,190
37222,43.72830072 10.38974508,2014-07-28 16:04:25,461,Monday   ,Verso casa,Automobile,1422.6323510278266,190
37224,43.73101069 10.39977232,2014-07-28 16:18:10,430,Monday   ,Prendere o lasciare qualcuno,Automobile,2659.4892424379395,190
37226,43.72001767 10.41724478,2014-07-28 16:31:52,671,Monday   ,"Svago (sport, escursioni, musei,...)",Automobile,5927.703502924364,190
