tid,coordinates,time_start,duration,weekday,activity,transportation,distance,label
35336,43.713869294151664 10.40345611050725,2014-07-21 19:52:11,169,Monday   ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Piedi,242.4704543754461,685
35338,43.71452463325113 10.404508458450437,2014-07-21 20:00:22,415,Monday   ,Verso casa,Automobile,2330.992692066962,685
36134,43.714723284356296 10.423939218744636,2014-07-22 05:28:33,60,Tuesday  ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,695.9077706950052,685
36136,43.71512984856963 10.414282009005547,2014-07-22 05:51:04,647,Tuesday  ,Al lavoro,Automobile,3956.990762003204,685
36138,43.72545685619116 10.390783846378326,2014-07-22 16:29:35,590,Tuesday  ,Prendere o lasciare qualcuno,Automobile,3736.9744136754266,685
36140,43.70869807898998 10.398961147293448,2014-07-22 16:48:39,6848,Tuesday  ,"Svago (sport, escursioni, musei,...)",Automobile,99094.30845097572,685
36390,43.71498194988817 10.42373863980174,2014-07-23 06:24:58,615,Wednesday,Al lavoro,Automobile,3682.227711882069,685
36392,43.727321829646826 10.389552796259522,2014-07-23 13:11:40,835,Wednesday,Prendere o lasciare qualcuno,Automobile,4193.144866639969,685
36394,43.71116613037884 10.414038011804223,2014-07-23 13:32:10,3602,Wednesday,Prendere o lasciare qualcuno,Automobile,37147.75476367224,685
36396,43.72855824418366 10.390058560296893,2014-07-23 16:30:03,3375,Wednesday,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Automobile,50021.01069753922,685
36398,43.88743747025728 11.022702315822244,2014-07-23 17:45:15,878,Wednesday,"Svago (sport, escursioni, musei,...)",Automobile,14000.65386306444,685
36400,43.87930962257087 11.099098585546017,2014-07-23 18:04:53,281,Wednesday,"Svago (sport, escursioni, musei,...)",Piedi,316.651184704375,685
36404,43.87819550000131 11.099257171154022,2014-07-23 21:52:17,3727,Wednesday,Verso casa,Automobile,84381.22942744248,685
36406,43.714736443944275 10.423873169347644,2014-07-24 06:26:29,170,Thursday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,744.3680315111878,685
36408,43.71476808562875 10.413160091266036,2014-07-24 06:49:40,827,Thursday ,Al lavoro,Automobile,3821.2971792735375,685
36410,43.728654091246426 10.390013549476862,2014-07-24 16:57:15,1030,Thursday ,Verso casa,Automobile,4413.728439651145,685
36412,43.71004496701062 10.414566239342093,2014-07-24 17:20:49,246,Thursday ,Verso casa,Piedi,1184.2600122417653,685
36414,43.71283492539078 10.424046088010073,2014-07-24 18:15:12,393,Thursday ,"A mangiare fuori (ristorante, fast food, pizzeria)",Automobile,2009.9440695436008,685
36416,43.7140107806772 10.403434736654162,2014-07-24 19:00:08,221,Thursday ,"Attività Sociali (bar, amici, parenti, feste,...)",Piedi,217.4880577465252,685
36418,43.71517435647547 10.402987394481897,2014-07-24 19:22:01,591,Thursday ,Verso casa,Automobile,2549.6514221528337,685
36420,43.714077081531286 10.427810233086348,2014-07-24 20:20:50,1109,Thursday ,Prendere o lasciare qualcuno,Automobile,20660.57563354448,685
36422,43.64364101551473 10.291484193876386,2014-07-24 20:45:28,1974,Thursday ,Verso casa,Automobile,22425.14128074412,685
37568,43.71470886748284 10.423960760235786,2014-07-29 05:28:21,289,Tuesday  ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,845.8713940970837,685
37570,43.71467437595129 10.414550481364131,2014-07-29 05:55:30,500,Tuesday  ,Al lavoro,Automobile,3338.652240943426,685
37572,43.79321729298681 10.355419423431158,2014-07-29 18:23:05,1209,Tuesday  ,"Svago (sport, escursioni, musei,...)",Automobile,33137.55366635738,685
37576,43.84132635779679 10.722667146474123,2014-07-29 21:30:06,3214,Tuesday  ,Verso casa,Automobile,72596.79026988997,685
37578,43.71468196157366 10.423942068591714,2014-07-30 06:19:51,60,Wednesday,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,755.6423273811478,685
37580,43.71474277228117 10.412716856226325,2014-07-30 06:29:19,638,Wednesday,Al lavoro,Automobile,3824.1789227071777,685
37582,43.72738167643547 10.391671154648066,2014-07-30 16:07:04,3661,Wednesday,Prendere o lasciare qualcuno,Automobile,39648.811067901326,685
37892,43.7158398 10.4217743,2014-07-31 06:00:45,312,Thursday ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Automobile,3041.5155815569656,685
37894,43.72601651586592 10.391139322891831,2014-07-31 06:21:29,159,Thursday ,Al lavoro,Automobile,575.6151705009129,685
37896,43.72877382673323 10.390063673257828,2014-07-31 10:21:29,568,Thursday ,Verso casa,Automobile,3928.090079495276,685
37898,43.71512963902205 10.421829828992486,2014-07-31 11:14:00,471,Thursday ,Al lavoro,Automobile,3390.331132524757,685
37900,43.72870341874659 10.388920549303293,2014-07-31 16:47:21,514,Thursday ,Verso casa,Automobile,3802.445641792301,685
37972,43.71464776340872 10.424021612852812,2014-08-01 05:40:23,440,Friday   ,Al lavoro,Automobile,3531.3645144384086,685
37974,43.728333190083504 10.388737069442868,2014-08-01 05:54:16,507,Friday   ,Prendere o lasciare qualcuno,Automobile,4292.495148639439,685
37976,43.71000682935119 10.414652656763792,2014-08-01 06:08:42,573,Friday   ,"Sosta (cambio mezzo, traffico, sosta tecnica,...)",Automobile,4018.271633668379,685
37978,43.727406528778374 10.393098089843988,2014-08-01 06:23:32,204,Friday   ,Al lavoro,Automobile,498.3639955010997,685
37980,43.727686568163335 10.389308212324977,2014-08-01 16:31:19,595,Friday   ,Verso casa,Automobile,3557.289557839483,685
38470,43.72710176277906 10.389643153175712,2014-08-04 17:16:14,366,Monday   ,Prendere o lasciare qualcuno,Automobile,2520.4321820815803,685
38472,43.70901801623404 10.398497460409999,2014-08-04 17:30:14,1888,Monday   ,"Svago (sport, escursioni, musei,...)",Automobile,32660.32820912883,685
38476,43.858667383901775 10.248859031125903,2014-08-04 21:15:52,3237,Monday   ,Verso casa,Automobile,36386.46619496983,685
38890,43.72353027574718 10.380279812961817,2014-08-07 16:05:45,3008,Thursday ,Prendere o lasciare qualcuno,Automobile,30689.09431472668,685
38892,43.7187985656783 10.419169329106808,2014-08-07 17:10:13,249,Thursday ,Prendere o lasciare qualcuno,Automobile,1785.0061416375468,685
38894,43.70918950997293 10.414297096431255,2014-08-07 17:19:30,155,Thursday ,Verso casa,Automobile,1222.5732586034085,685
39304,43.72880027163774 10.39005788974464,2014-08-11 17:24:09,642,Monday   ,Prendere o lasciare qualcuno,Automobile,3720.65858839872,685
39306,43.71348548680544 10.406540734693408,2014-08-11 17:53:51,827,Monday   ,"Svago (sport, escursioni, musei,...)",Automobile,6131.748252193719,685
39308,43.74635419808328 10.36831833422184,2014-08-11 19:15:01,975,Monday   ,Verso casa,Automobile,7826.229779645059,685
