tid,coordinates,time_start,duration,weekday,activity,transportation,distance,label
21448,43.68832666666667 10.495615000000003,2014-06-05 06:26:09,2040,Thursday ,Al lavoro,Automobile,16655.56114942468,196
21450,43.681145 10.434969999999998,2014-06-05 15:49:14,1804,Thursday ,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,12291.981461347446,196
21452,43.677253333333326 10.475786666666666,2014-06-05 17:47:03,296,Thursday ,Verso casa,Automobile,2125.8185437175503,196
21456,43.67901333333332 10.512408333333333,2014-06-07 13:21:43,374,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,3203.684558969197,196
21458,43.67096333333334 10.538601666666667,2014-06-07 13:49:44,366,Saturday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,2364.5747339545305,196
21460,43.68196833333333 10.518711666666665,2014-06-07 14:43:40,292,Saturday ,Verso casa,Automobile,2257.253561570671,196
22054,43.688363333333335 10.495339999999999,2014-06-09 06:42:17,1095,Monday   ,Al lavoro,Automobile,8600.921632907566,196
22056,43.67999666666666 10.434383333333335,2014-06-09 14:07:34,1052,Monday   ,"Studio formazione (scuola, università, corsi, seminari,...)",Automobile,10804.05798918593,196
22058,43.666124999999994 10.535778333333333,2014-06-09 15:09:34,843,Monday   ,Al lavoro,Automobile,11377.224006698683,196
22060,43.67888 10.435463333333333,2014-06-09 16:24:45,1928,Monday   ,Verso casa,Automobile,13829.512937061412,196
22620,43.68655333333333 10.489499999999998,2014-06-10 06:45:18,588,Tuesday  ,Al lavoro,Automobile,7167.901999647216,196
22622,43.67887333333333 10.435273333333335,2014-06-10 15:02:15,643,Tuesday  ,Prendere o lasciare qualcuno,Automobile,5777.33193582347,196
22624,43.681765 10.482368333333334,2014-06-10 15:20:15,549,Tuesday  ,Verso casa,Automobile,2022.3799105262867,196
22626,43.68834833333334 10.496181666666667,2014-06-10 19:11:45,441,Tuesday  ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,4758.480095522141,196
22628,43.66430833333334 10.549470000000001,2014-06-10 19:44:47,284,Tuesday  ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,2581.824365893355,196
23814,43.68597499999999 10.493745,2014-06-12 06:33:38,620,Thursday ,Al lavoro,Automobile,6772.497149590487,196
23816,43.679201666666664 10.434068333333334,2014-06-12 11:33:01,3282,Thursday ,"Studio formazione (scuola, università, corsi, seminari,...)",Automobile,85729.77537113495,196
23818,43.87807666666666 11.07361,2014-06-12 14:23:12,1065,Thursday ,"A mangiare fuori (ristorante, fast food, pizzeria)",Automobile,8567.038805636652,196
23820,43.84748166666667 11.044601666666665,2014-06-12 14:42:05,4496,Thursday ,Al lavoro,Automobile,63996.58814352658,196
23822,43.66556666666667 10.535261666666667,2014-06-12 16:39:17,883,Thursday ,Al lavoro,Automobile,11487.942447742613,196
23824,43.67904 10.435284999999999,2014-06-12 17:32:01,839,Thursday ,Verso casa,Automobile,8193.942609208196,196
25232,43.687596666666664 10.481513333333332,2014-06-17 06:33:10,479,Tuesday  ,Al lavoro,Automobile,6179.891320155234,196
25234,43.69954500000001 10.403213333333333,2014-06-17 07:46:01,2887,Tuesday  ,"Studio formazione (scuola, università, corsi, seminari,...)",Automobile,80248.86746754775,196
25236,43.877651666666665 11.072626666666668,2014-06-17 10:16:23,3096,Tuesday  ,Al lavoro,Automobile,54094.328431917806,196
25238,43.70234833333334 10.597280000000001,2014-06-17 11:34:45,652,Tuesday  ,"Studio formazione (scuola, università, corsi, seminari,...)",Automobile,6980.883651602811,196
25240,43.66542 10.539573333333331,2014-06-17 14:50:38,679,Tuesday  ,Al lavoro,Automobile,11905.351310144251,196
25242,43.679136666666665 10.435065000000002,2014-06-17 17:06:35,1325,Tuesday  ,"Shopping (supermercato, fornaio, macellaio,...)",Automobile,10135.607479208318,196
25244,43.683301666666665 10.510440000000001,2014-06-17 17:39:33,661,Tuesday  ,Verso casa,Automobile,1295.371818337,196
26206,43.68836833333333 10.49535,2014-06-19 06:40:28,911,Thursday ,Al lavoro,Automobile,8363.35005063585,196
26208,43.682055000000005 10.436335000000001,2014-06-19 15:00:45,766,Thursday ,Verso casa,Automobile,5742.183481019068,196
26210,43.68889000000001 10.492096666666665,2014-06-19 15:50:25,626,Thursday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,3114.550467993116,196
26212,43.679075 10.511946666666665,2014-06-19 16:22:32,449,Thursday ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,3168.070101581689,196
26214,43.674798333333335 10.542601666666666,2014-06-19 17:13:04,813,Thursday ,Verso casa,Automobile,5342.644170251592,196
33290,43.68816833333334 10.495418333333335,2014-07-12 16:38:27,792,Saturday ,"Studio formazione (scuola, università, corsi, seminari,...)",Automobile,5835.313907313044,196
33292,43.66449666666667 10.53299,2014-07-12 17:25:41,343,Saturday ,"Studio formazione (scuola, università, corsi, seminari,...)",Automobile,1748.8444991348706,196
33294,43.67495666666667 10.542678333333333,2014-07-12 18:15:21,813,Saturday ,Verso casa,Automobile,5455.417680707454,196
33374,43.68485999999999 10.480694999999999,2014-07-13 16:43:51,1335,Sunday   ,"A mangiare fuori (ristorante, fast food, pizzeria)",Automobile,19219.122351109607,196
33376,43.67907333333333 10.272781666666667,2014-07-13 17:12:32,151,Sunday   ,"A mangiare fuori (ristorante, fast food, pizzeria)",Automobile,169.00541372025745,196
33378,43.67783333333333 10.272836666666667,2014-07-13 17:32:59,337,Sunday   ,"A mangiare fuori (ristorante, fast food, pizzeria)",Automobile,582.3748273979395,196
33380,43.67501833333334 10.351731666666666,2014-07-13 18:12:12,967,Sunday   ,Verso casa,Automobile,15590.691615554451,196
33382,43.687099999999994 10.488138333333332,2014-07-13 18:30:38,206,Sunday   ,Verso casa,Automobile,750.8874051507294,196
33996,43.68856833333333 10.497164999999999,2014-07-14 06:34:39,942,Monday   ,Al lavoro,Automobile,8136.466066840037,196
33998,43.676255000000005 10.429995,2014-07-14 14:40:56,801,Monday   ,"Studio formazione (scuola, università, corsi, seminari,...)",Automobile,11426.476388717176,196
34000,43.665278333333326 10.539185000000002,2014-07-14 15:38:55,323,Monday   ,"Studio formazione (scuola, università, corsi, seminari,...)",Automobile,399.5391951731323,196
34002,43.665569999999995 10.538808333333334,2014-07-14 15:46:39,807,Monday   ,Al lavoro,Automobile,12812.315763013268,196
34004,43.67912666666666 10.435358333333333,2014-07-14 16:09:39,140,Monday   ,"Studio formazione (scuola, università, corsi, seminari,...)",Automobile,8499.386632378657,196
34008,43.67144166666667 10.473885,2014-07-14 16:17:37,621,Monday   ,Verso casa,Automobile,3178.482046901612,196
34010,43.68702666666666 10.481406666666665,2014-07-15 06:37:34,685,Tuesday  ,Al lavoro,Automobile,6786.063009315683,196
34012,43.67931 10.43583,2014-07-15 15:03:06,833,Tuesday  ,Verso casa,Automobile,9622.815283935946,196
34306,43.688643333333324 10.495606666666667,2014-07-15 19:38:11,515,Tuesday  ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,4897.87198696543,196
34308,43.678043333333335 10.54022,2014-07-15 23:04:43,325,Tuesday  ,Verso casa,Automobile,3930.206861397346,196
34310,43.688361666666665 10.495288333333333,2014-07-16 06:42:04,732,Wednesday,Al lavoro,Automobile,7185.607479451257,196
34312,43.68691666666667 10.43984,2014-07-16 16:42:13,1743,Wednesday,Verso casa,Automobile,12684.635924825636,196
34314,43.68592 10.498683333333334,2014-07-16 17:15:01,267,Wednesday,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,402.5740356254239,196
34316,43.71181 10.475325000000002,2014-07-16 17:28:21,309,Wednesday,Verso casa,Automobile,3404.040256836719,196
34918,43.67911000000001 10.278691666666667,2014-07-19 00:41:04,1462,Saturday ,Verso casa,Automobile,22666.08146073197,196
35202,43.68837166666667 10.495416666666666,2014-07-19 16:33:09,787,Saturday ,Prendere o lasciare qualcuno,Automobile,9448.296835021018,196
35206,43.69941833333334 10.401606666666664,2014-07-19 17:11:18,821,Saturday ,Verso casa,Automobile,9879.775018801793,196
36190,43.68830333333334 10.495318333333334,2014-07-21 06:48:40,853,Monday   ,Al lavoro,Automobile,7954.829156759111,196
36192,43.669585000000005 10.472964999999999,2014-07-21 16:16:29,717,Monday   ,Verso casa,Automobile,3092.038467957123,196
36194,43.68944 10.494314999999999,2014-07-21 17:07:41,974,Monday   ,"Attività Sociali (bar, amici, parenti, feste,...)",Automobile,13049.973146667957,196
36196,43.707229999999996 10.380486666666666,2014-07-21 19:33:57,890,Monday   ,Verso casa,Automobile,12655.11302213907,196
38460,43.688345 10.495596666666666,2014-08-05 03:01:17,886,Tuesday  ,Prendere o lasciare qualcuno,Automobile,10837.29349462866,196
38462,43.699254999999994 10.400116666666667,2014-08-05 03:25:19,703,Tuesday  ,Verso casa,Automobile,9871.096036388895,196
38464,43.688338333333334 10.495386666666665,2014-08-05 06:51:06,749,Tuesday  ,Al lavoro,Automobile,8099.009328745232,196
38466,43.678639999999994 10.43533333333333,2014-08-05 15:38:27,844,Tuesday  ,"Studio formazione (scuola, università, corsi, seminari,...)",Automobile,5152.356557666281,196
38468,43.68817166666666 10.483716666666664,2014-08-05 15:57:47,225,Tuesday  ,Verso casa,Automobile,1194.3379839010609,196
